Date,Source,Destination,Departure time,Arrival time,Duration,Stops,CAD $,Airports
2022-05-20,BLR,YVR,3:55 a.m.,7:27 p.m.,28h 02m ,2,2232,"Qatar Airways, Air Canada"
2022-05-20,BLR,YQB,3:55 a.m.,9:09 a.m.,38h 44m ,2,2278,"Qatar Airways, Air Canada"
2022-05-20,BLR,YHZ,4:40 a.m.,8:11 p.m.,24h 01m ,2,2551,Etihad Airways
2022-05-20,BLR,YVR,7:40 p.m.,6:55 p.m.,35h 45m ,2,2615,British Airways
2022-05-20,BLR,YQB,5:00 p.m.,9:09 a.m.,25h 39m ,2,2677,"Air India, Air Canada"
2022-05-20,BLR,YQB,6:50 p.m.,9:09 a.m.,23h 49m ,2,2679,"Vistara, Air Canada"
2022-05-20,BLR,YQB,5:45 p.m.,9:09 a.m.,24h 54m ,2,2679,"Vistara, Air Canada"
2022-05-20,BLR,YQB,5:00 p.m.,2:13 p.m.,30h 43m ,2,2684,"Air India, Air Canada"
2022-05-20,BLR,YQB,6:50 p.m.,2:13 p.m.,28h 53m ,2,2686,"Vistara, Air Canada"
2022-05-20,BLR,YQB,5:45 p.m.,2:13 p.m.,29h 58m ,2,2686,"Vistara, Air Canada"
2022-05-20,BLR,YHZ,5:00 p.m.,10:27 a.m.,25h 57m ,2,2720,"Air India, Air Canada"
2022-05-20,BLR,YHZ,8:50 p.m.,6:15 p.m.,29h 55m ,2,2720,Emirates
2022-05-20,BLR,YHZ,6:50 p.m.,10:27 a.m.,24h 07m ,2,2722,"Vistara, Air Canada"
2022-05-20,BLR,YHZ,5:45 p.m.,10:27 a.m.,25h 12m ,2,2722,"Vistara, Air Canada"
2022-05-20,BLR,YHZ,5:00 p.m.,12:56 p.m.,28h 26m ,2,2727,"Air India, Air Canada"
2022-05-20,BLR,YHZ,6:50 p.m.,12:56 p.m.,26h 36m ,2,2729,"Vistara, Air Canada"
2022-05-20,BLR,YHZ,5:45 p.m.,12:56 p.m.,27h 41m ,2,2729,"Vistara, Air Canada"
2022-05-20,BLR,YHZ,5:10 p.m.,6:15 p.m.,33h 35m ,2,2752,Emirates
2022-05-20,BLR,YQB,7:40 p.m.,5:08 p.m.,30h 58m ,3,2769,"Vistara, SWISS"
2022-05-20,BLR,YQB,6:50 p.m.,5:08 p.m.,31h 48m ,3,2769,"Vistara, SWISS"
2022-05-20,BLR,YQB,5:45 p.m.,5:08 p.m.,32h 53m ,3,2769,"Vistara, SWISS"
2022-05-20,BLR,YVR,9:00 p.m.,11:00 a.m.,26h 30m ,1,2802,"Air India, Air Canada"
2022-05-20,BLR,YVR,7:40 p.m.,11:00 a.m.,27h 50m ,1,2804,"Vistara, Air Canada"
2022-05-20,BLR,YVR,9:15 p.m.,11:00 a.m.,26h 15m ,1,2804,"Vistara, Air Canada"
2022-05-20,BLR,YVR,7:55 p.m.,2:15 p.m.,30h 50m ,2,2882,"Vistara, Lufthansa"
2022-05-20,BLR,YVR,9:40 p.m.,2:15 p.m.,29h 05m ,2,2882,"Vistara, Lufthansa"
2022-05-20,BLR,YVR,6:50 p.m.,11:00 a.m.,28h 40m ,1,2904,"Vistara, Air Canada"
2022-05-20,BLR,YVR,5:45 p.m.,11:00 a.m.,29h 45m ,1,2904,"Vistara, Air Canada"
2022-05-20,IXC,YVR,1:05 p.m.,10:50 a.m.,34h 15m ,2,812,"IndiGo, ANA"
2022-05-20,IXC,YVR,3:25 p.m.,10:50 a.m.,31h 55m ,2,831,"Vistara, ANA"
2022-05-20,IXC,YQB,6:50 p.m.,5:32 p.m.,32h 12m ,3,2080,"Vistara, SWISS"
2022-05-20,IXC,YQB,3:25 p.m.,5:32 p.m.,35h 37m ,3,2080,"Vistara, SWISS"
2022-05-20,IXC,YVR,3:25 p.m.,9:25 a.m.,30h 30m ,2,2539,"Vistara, ANA"
2022-05-20,IXC,YVR,7:05 p.m.,2:15 p.m.,31h 40m ,2,2944,"Vistara, Lufthansa"
2022-05-21,BOM,YYZ,7:45 p.m.,11:43 p.m.,37h 28m ,2,1064,United Airlines
2022-05-21,BOM,YYZ,7:45 p.m.,10:22 p.m.,36h 07m ,2,1130,United Airlines
2022-05-21,BOM,YYC,4:25 a.m.,12:03 a.m.,31h 08m ,2,1138,"Qatar Airways, Alaska Airlines"
2022-05-21,BOM,YYZ,7:45 p.m.,4:41 p.m.,30h 26m ,2,1208,United Airlines
2022-05-21,BOM,YYZ,7:45 p.m.,8:28 p.m.,34h 13m ,2,1208,United Airlines
2022-05-21,BOM,YYC,4:25 a.m.,8:23 p.m.,27h 28m ,3,1224,"Qatar Airways, Air Canada"
2022-05-21,BOM,YYZ,4:25 a.m.,10:44 p.m.,27h 49m ,2,1235,"Qatar Airways, Air Canada"
2022-05-21,BOM,YYZ,9:45 p.m.,2:35 p.m.,26h 20m ,3,1243,"Gulf Air, Air Canada"
2022-05-21,BOM,YYZ,9:45 p.m.,2:10 p.m.,25h 55m ,3,1247,"Gulf Air, Air Canada"
2022-05-21,BOM,YYC,4:25 a.m.,11:38 p.m.,30h 43m ,3,1258,"Qatar Airways, Air Canada"
2022-05-21,BOM,YYZ,4:05 a.m.,8:10 a.m.,37h 35m ,2,1260,Ethiopian Air
2022-05-21,BOM,YYC,4:25 a.m.,12:03 a.m.,31h 08m ,3,1271,"Qatar Airways, Alaska Airlines"
2022-05-21,BOM,YYZ,4:25 a.m.,8:34 p.m.,25h 39m ,2,1310,"Qatar Airways, Air Canada"
2022-05-21,BOM,YYC,4:25 a.m.,12:03 a.m.,31h 08m ,3,1324,"Qatar Airways, Alaska Airlines"
2022-05-21,BOM,YYZ,7:35 p.m.,12:05 p.m.,26h 00m ,3,1372,"IndiGo, Air Canada"
2022-05-21,BOM,YYZ,4:25 a.m.,8:17 p.m.,25h 22m ,2,1412,"Qatar Airways, Air Canada"
2022-05-21,BOM,YYZ,4:25 a.m.,7:05 p.m.,24h 10m ,2,1491,"Qatar Airways, WestJet"
2022-05-21,BOM,YYZ,4:25 a.m.,7:30 p.m.,24h 35m ,2,1523,"Qatar Airways, WestJet"
2022-05-21,BOM,YYC,4:25 a.m.,9:51 p.m.,28h 56m ,2,1573,"Qatar Airways, American Airlines"
2022-05-21,BOM,YYZ,4:25 a.m.,10:30 p.m.,27h 35m ,2,1574,Qatar Airways
2022-05-21,BOM,YYZ,4:25 a.m.,9:31 p.m.,26h 36m ,2,1616,"Qatar Airways, American Airlines"
2022-05-21,BOM,YYZ,1:10 p.m.,10:16 a.m.,30h 36m ,2,1683,British Airways
2022-05-21,BOM,YYZ,1:10 p.m.,12:45 p.m.,33h 05m ,2,1683,British Airways
2022-05-21,BOM,YYC,2:50 a.m.,9:35 p.m.,30h 15m ,2,1684,Air Canada
2022-05-21,BOM,YYZ,4:25 a.m.,11:15 p.m.,28h 20m ,2,1793,"Qatar Airways, American Airlines"
2022-05-21,BOM,YYZ,8:55 p.m.,7:55 p.m.,32h 30m ,2,1967,British Airways
2022-05-21,BOM,YYZ,9:30 p.m.,7:55 p.m.,31h 55m ,2,1969,"Vistara, British Airways"
2022-05-21,BOM,YYZ,4:35 a.m.,2:55 p.m.,19h 50m ,1,1978,Etihad Airways
2022-05-21,BOM,YYC,2:25 a.m.,1:25 p.m.,22h 30m ,1,1979,KLM
2022-05-21,BOM,YYZ,4:25 a.m.,11:15 p.m.,28h 20m ,2,1979,Qatar Airways
2022-05-21,BOM,YYZ,2:50 a.m.,11:45 a.m.,18h 25m ,1,1982,Air Canada
2022-05-21,BOM,YYZ,2:50 a.m.,4:20 p.m.,23h 00m ,1,1982,Air Canada
2022-05-21,BOM,YYZ,2:50 a.m.,3:22 p.m.,22h 02m ,2,1982,Air Canada
2022-05-21,BOM,YYZ,2:50 a.m.,5:25 p.m.,24h 05m ,2,1982,Air Canada
2022-05-21,BOM,YYZ,2:50 a.m.,7:25 p.m.,26h 05m ,1,1982,Air Canada
2022-05-21,BOM,YYZ,2:50 a.m.,6:25 p.m.,25h 05m ,2,1982,Air Canada
2022-05-21,BOM,YYZ,2:50 a.m.,9:32 p.m.,28h 12m ,2,1982,Air Canada
2022-05-21,BOM,YYZ,2:50 a.m.,10:52 p.m.,29h 32m ,2,1982,Air Canada
2022-05-21,BOM,YYZ,7:45 p.m.,6:16 p.m.,32h 01m ,2,2020,United Airlines
2022-05-21,BOM,YYC,2:50 a.m.,2:55 p.m.,23h 35m ,1,2029,Air Canada
2022-05-21,BOM,YYZ,10:20 p.m.,7:24 p.m.,30h 34m ,2,2117,Emirates
2022-05-21,BOM,YYZ,2:50 a.m.,9:32 p.m.,28h 12m ,2,2252,Lufthansa
2022-05-21,BOM,YYZ,8:55 p.m.,3:55 p.m.,28h 30m ,2,2254,British Airways
2022-05-21,BOM,YYZ,7:45 p.m.,3:55 p.m.,29h 40m ,2,2256,"Vistara, British Airways"
2022-05-21,BOM,YYZ,2:25 a.m.,4:05 p.m.,23h 10m ,2,2306,Air France
2022-05-21,BOM,YYC,2:25 a.m.,5:45 p.m.,26h 50m ,2,2382,KLM
2022-05-21,BOM,YYZ,10:20 p.m.,9:30 a.m.,20h 40m ,1,2383,Emirates
2022-05-21,BOM,YYZ,7:20 p.m.,9:30 a.m.,23h 40m ,1,2391,Emirates
2022-05-21,BOM,YYZ,3:35 p.m.,9:30 a.m.,27h 25m ,1,2391,Emirates
2022-05-21,BOM,YYZ,2:50 a.m.,6:30 p.m.,25h 10m ,2,2402,Lufthansa
2022-05-21,BOM,YYZ,4:30 a.m.,7:30 p.m.,24h 30m ,2,2576,Emirates
2022-05-21,BOM,YYZ,2:50 a.m.,3:15 p.m.,21h 55m ,2,2627,Lufthansa
2022-05-21,BOM,YYZ,7:00 p.m.,6:40 a.m.,21h 10m ,1,2717,"Air India, Air Canada"
2022-05-21,BOM,YYZ,6:00 p.m.,6:40 a.m.,22h 10m ,1,2717,"Air India, Air Canada"
2022-05-21,BOM,YYZ,6:30 p.m.,6:40 a.m.,21h 40m ,1,2719,"Vistara, Air Canada"
2022-05-21,BOM,YYZ,4:00 p.m.,6:40 a.m.,24h 10m ,1,2722,"Air India, Air Canada"
2022-05-21,BOM,YYZ,3:25 p.m.,6:40 a.m.,24h 45m ,2,2722,"Air India, Air Canada"
2022-05-21,BOM,YYZ,5:35 p.m.,6:40 a.m.,22h 35m ,1,2724,"Vistara, Air Canada"
2022-05-21,BOM,YYZ,12:50 a.m.,2:35 p.m.,23h 15m ,1,2728,Air Canada
2022-05-21,BOM,YYZ,4:25 a.m.,4:05 p.m.,21h 10m ,1,2869,"Qatar Airways, Air Canada"
2022-05-21,DEL,YYZ,3:25 a.m.,10:44 p.m.,28h 49m ,2,935,"Qatar Airways, Air Canada"
2022-05-21,DEL,YYC,3:25 a.m.,12:03 a.m.,32h 08m ,2,975,"Qatar Airways, Alaska Airlines"
2022-05-21,DEL,YYZ,3:25 a.m.,8:34 p.m.,26h 39m ,2,1010,"Qatar Airways, Air Canada"
2022-05-21,DEL,YYZ,2:30 a.m.,8:10 a.m.,39h 10m ,2,1012,Ethiopian Air
2022-05-21,DEL,YYC,3:25 a.m.,12:03 a.m.,32h 08m ,3,1055,"Qatar Airways, Alaska Airlines"
2022-05-21,DEL,YYZ,9:50 p.m.,5:15 p.m.,28h 55m ,2,1127,"Emirates, Air Transat"
2022-05-21,DEL,YYZ,1:55 a.m.,10:22 p.m.,29h 57m ,1,1150,United Airlines
2022-05-21,DEL,YYZ,1:55 a.m.,11:43 p.m.,31h 18m ,1,1150,United Airlines
2022-05-21,DEL,YYZ,8:00 a.m.,8:44 a.m.,34h 14m ,2,1207,"LOT, Air Canada"
2022-05-21,DEL,YYC,3:25 a.m.,8:23 p.m.,28h 28m ,3,1222,"Qatar Airways, Air Canada"
2022-05-21,DEL,YYC,3:25 a.m.,9:57 p.m.,30h 02m ,2,1233,"Qatar Airways, Air Canada"
2022-05-21,DEL,YYZ,3:25 a.m.,9:57 p.m.,28h 02m ,2,1251,"Qatar Airways, Air Canada"
2022-05-21,DEL,YYZ,3:25 a.m.,8:17 p.m.,26h 22m ,2,1253,"Qatar Airways, Air Canada"
2022-05-21,DEL,YYZ,8:00 a.m.,10:44 p.m.,24h 14m ,2,1255,"LOT, Air Canada"
2022-05-21,DEL,YYC,3:25 a.m.,11:38 p.m.,31h 43m ,3,1257,"Qatar Airways, Air Canada"
2022-05-21,DEL,YYC,3:25 a.m.,12:03 a.m.,32h 08m ,3,1322,"Qatar Airways, Alaska Airlines"
2022-05-21,DEL,YYC,6:20 a.m.,12:03 a.m.,29h 13m ,3,1371,"Turkish Airlines, Alaska Airlines"
2022-05-21,DEL,YYZ,3:25 a.m.,7:30 p.m.,25h 35m ,2,1506,"Qatar Airways, WestJet"
2022-05-21,DEL,YYZ,1:50 a.m.,4:15 p.m.,23h 55m ,2,1524,British Airways
2022-05-21,DEL,YYZ,11:35 p.m.,11:30 p.m.,33h 25m ,2,1581,United Airlines
2022-05-21,DEL,YYZ,3:25 a.m.,7:05 p.m.,25h 10m ,2,1583,"Qatar Airways, WestJet"
2022-05-21,DEL,YYZ,1:50 a.m.,6:44 p.m.,26h 24m ,2,1593,British Airways
2022-05-21,DEL,YYZ,1:50 a.m.,11:14 p.m.,30h 54m ,2,1593,British Airways
2022-05-21,DEL,YYZ,1:50 a.m.,11:15 p.m.,30h 55m ,2,1593,British Airways
2022-05-21,DEL,YYZ,3:25 a.m.,10:30 p.m.,28h 35m ,2,1611,Qatar Airways
2022-05-21,DEL,YYZ,8:00 a.m.,8:15 p.m.,21h 45m ,1,1614,LOT
2022-05-21,DEL,YYC,3:25 a.m.,9:51 p.m.,29h 56m ,2,1658,"Qatar Airways, American Airlines"
2022-05-21,DEL,YYC,1:50 a.m.,9:51 p.m.,31h 31m ,2,1662,British Airways
2022-05-21,DEL,YYZ,1:50 a.m.,7:55 p.m.,27h 35m ,1,1892,British Airways
2022-05-21,DEL,YYZ,1:50 a.m.,11:14 p.m.,30h 54m ,2,1938,British Airways
2022-05-21,DEL,YYC,8:00 a.m.,11:44 p.m.,27h 14m ,2,1955,"LOT, Air Canada"
2022-05-21,DEL,YYZ,11:30 p.m.,1:44 p.m.,23h 44m ,2,1963,American Airlines
2022-05-21,DEL,YYZ,11:30 p.m.,9:31 p.m.,31h 31m ,2,1963,American Airlines
2022-05-21,DEL,YYC,1:15 a.m.,4:54 p.m.,27h 09m ,2,1977,Air Canada
2022-05-21,DEL,YYC,1:15 a.m.,8:05 p.m.,30h 20m ,2,1980,Air Canada
2022-05-21,DEL,YYC,1:15 a.m.,11:44 p.m.,33h 59m ,2,1980,Air Canada
2022-05-21,DEL,YYC,1:15 a.m.,2:55 p.m.,25h 10m ,2,1983,Air Canada
2022-05-21,DEL,YYZ,1:15 a.m.,12:05 p.m.,20h 20m ,1,2047,Air Canada
2022-05-21,DEL,YYZ,3:25 a.m.,11:15 p.m.,29h 20m ,2,2159,Qatar Airways
2022-05-21,DEL,YYZ,1:50 a.m.,3:55 p.m.,23h 35m ,1,2192,British Airways
2022-05-21,DEL,YYC,1:50 a.m.,8:12 p.m.,29h 52m ,2,2268,"British Airways, WestJet"
2022-05-21,DEL,YYZ,9:50 p.m.,9:30 a.m.,21h 10m ,1,2292,Emirates
2022-05-21,DEL,YYZ,4:15 p.m.,9:30 a.m.,26h 45m ,1,2324,Emirates
2022-05-21,DEL,YYZ,1:15 a.m.,6:25 p.m.,26h 40m ,2,2341,SWISS
2022-05-21,DEL,YYZ,9:50 p.m.,9:30 a.m.,21h 10m ,1,2348,Emirates
2022-05-21,DEL,YYC,3:55 a.m.,8:20 p.m.,27h 55m ,2,2350,KLM
2022-05-21,DEL,YYC,3:55 a.m.,5:45 p.m.,25h 20m ,2,2357,KLM
2022-05-21,DEL,YYC,3:55 a.m.,8:52 p.m.,28h 27m ,2,2380,KLM
2022-05-21,DEL,YYZ,11:35 p.m.,12:14 p.m.,22h 09m ,1,2397,United Airlines
2022-05-21,DEL,YYC,11:35 p.m.,4:42 p.m.,28h 37m ,2,2435,Air Canada
2022-05-21,DEL,YYZ,11:35 p.m.,9:43 a.m.,19h 38m ,1,2542,Air Canada
2022-05-21,DEL,YYZ,11:35 p.m.,1:09 p.m.,23h 04m ,1,2542,Air Canada
2022-05-21,DEL,YYZ,4:15 a.m.,7:30 p.m.,24h 45m ,2,2549,Emirates
2022-05-21,DEL,YYZ,4:45 a.m.,2:55 p.m.,19h 40m ,1,2624,Etihad Airways
2022-05-21,DEL,YYZ,1:15 a.m.,1:20 p.m.,21h 35m ,2,2705,SWISS
2022-05-21,DEL,YYC,2:50 a.m.,2:55 p.m.,23h 35m ,1,2711,Air Canada
2022-05-21,DEL,YYC,2:50 a.m.,3:43 p.m.,24h 23m ,2,2711,Air Canada
2022-05-21,DEL,YYC,2:50 a.m.,4:42 p.m.,25h 22m ,2,2711,Air Canada
2022-05-21,DEL,YYC,8:00 a.m.,3:43 p.m.,19h 13m ,1,2723,Air Canada
2022-05-21,DEL,YYC,8:00 a.m.,5:23 p.m.,20h 53m ,1,2723,Air Canada
2022-05-21,DEL,YYC,8:00 a.m.,6:43 p.m.,22h 13m ,1,2723,Air Canada
2022-05-21,DEL,YYC,11:05 p.m.,10:14 a.m.,22h 39m ,1,2730,Air Canada
2022-05-21,DEL,YYC,11:05 p.m.,11:06 a.m.,23h 31m ,1,2730,Air Canada
2022-05-21,DEL,YYZ,3:25 a.m.,4:05 p.m.,22h 10m ,1,2805,"Qatar Airways, Air Canada"
2022-05-21,DEL,YYZ,2:50 a.m.,11:45 a.m.,18h 25m ,1,2825,Air Canada
2022-05-21,DEL,YYZ,2:50 a.m.,4:20 p.m.,23h 00m ,1,2825,Air Canada
2022-05-21,DEL,YYZ,2:50 a.m.,3:22 p.m.,22h 02m ,2,2830,Air Canada
2022-05-21,DEL,YYZ,12:55 a.m.,2:35 p.m.,23h 10m ,1,2837,Air Canada
2022-05-21,DEL,YYZ,11:05 p.m.,6:40 a.m.,17h 05m ,direct,2841,Air Canada
2022-05-21,DEL,YYZ,12:55 a.m.,11:45 a.m.,20h 20m ,2,2848,Air Canada
2022-05-21,DEL,YYZ,11:35 p.m.,10:40 a.m.,20h 35m ,1,2903,Air Canada
2022-05-21,DEL,YYZ,3:00 a.m.,8:45 a.m.,15h 15m ,direct,3171,Air India
2022-05-21,BOM,YQB,4:25 a.m.,8:46 p.m.,25h 51m ,2,1047,Qatar Airways
2022-05-21,BOM,YVR,2:50 a.m.,4:45 p.m.,26h 25m ,2,1051,Lufthansa
2022-05-21,BOM,YVR,12:55 p.m.,9:25 a.m.,33h 00m ,3,1233,"IndiGo, Air Canada"
2022-05-21,BOM,YQB,2:50 a.m.,9:54 p.m.,28h 34m ,2,1419,Lufthansa
2022-05-21,BOM,YVR,2:50 a.m.,4:45 p.m.,26h 25m ,2,1419,Lufthansa
2022-05-21,BOM,YVR,2:50 a.m.,6:52 p.m.,28h 32m ,2,1473,Air Canada
2022-05-21,BOM,YVR,2:25 a.m.,3:50 p.m.,25h 55m ,1,1562,KLM
2022-05-21,BOM,YHZ,2:50 a.m.,5:06 p.m.,22h 46m ,2,1563,Lufthansa
2022-05-21,BOM,YHZ,7:00 p.m.,12:56 p.m.,26h 26m ,2,1608,"Air India, Air Canada"
2022-05-21,BOM,YHZ,2:50 a.m.,3:32 p.m.,21h 12m ,2,1643,Air Canada
2022-05-21,BOM,YQB,4:25 a.m.,5:32 p.m.,22h 37m ,2,1658,"Qatar Airways, Air Canada"
2022-05-21,BOM,YHZ,2:50 a.m.,11:22 p.m.,29h 02m ,2,1659,Air Canada
2022-05-21,BOM,YHZ,2:50 a.m.,11:22 p.m.,29h 02m ,2,1664,Air Canada
2022-05-21,BOM,YVR,2:50 a.m.,8:22 p.m.,30h 02m ,2,1669,Air Canada
2022-05-21,BOM,YVR,4:25 a.m.,11:42 p.m.,31h 47m ,2,1670,"Qatar Airways, Alaska Airlines"
2022-05-21,BOM,YHZ,2:50 a.m.,11:56 p.m.,29h 36m ,2,1670,Air Canada
2022-05-21,BOM,YHZ,2:50 a.m.,11:22 p.m.,29h 02m ,2,1670,Lufthansa
2022-05-21,BOM,YHZ,2:50 a.m.,11:56 p.m.,29h 36m ,2,1672,Air Canada
2022-05-21,BOM,YVR,4:25 a.m.,8:34 p.m.,28h 39m ,2,1673,"Qatar Airways, Alaska Airlines"
2022-05-21,BOM,YHZ,6:30 p.m.,12:56 p.m.,26h 56m ,2,1673,"Vistara, Air Canada"
2022-05-21,BOM,YQB,4:25 a.m.,8:40 p.m.,25h 45m ,2,1678,"Qatar Airways, Air Transat"
2022-05-21,BOM,YQB,2:50 a.m.,7:18 p.m.,25h 58m ,2,1721,Air Canada
2022-05-21,BOM,YQB,2:50 a.m.,5:08 p.m.,23h 48m ,2,1930,"Lufthansa, Air Canada"
2022-05-21,BOM,YVR,2:25 a.m.,3:57 p.m.,26h 02m ,2,1930,KLM
2022-05-21,BOM,YVR,4:25 a.m.,9:00 p.m.,29h 05m ,2,1936,Qatar Airways
2022-05-21,BOM,YVR,2:50 a.m.,8:34 p.m.,30h 14m ,2,1936,Condor
2022-05-21,BOM,YHZ,6:00 p.m.,12:56 p.m.,27h 26m ,2,1957,"Air India, Air Canada"
2022-05-21,BOM,YVR,5:35 p.m.,9:25 a.m.,28h 20m ,3,1961,"IndiGo, Air Canada"
2022-05-21,BOM,YQB,6:25 a.m.,11:16 p.m.,26h 21m ,2,1961,"Turkish Airlines, Air Canada"
2022-05-21,BOM,YQB,2:25 a.m.,10:15 p.m.,29h 20m ,2,1961,KLM
2022-05-21,BOM,YVR,4:25 a.m.,4:34 p.m.,24h 39m ,2,1982,"Qatar Airways, Alaska Airlines"
2022-05-21,BOM,YQB,2:50 a.m.,9:54 p.m.,28h 34m ,2,1989,Air Canada
2022-05-21,BOM,YVR,2:50 a.m.,5:22 p.m.,27h 02m ,2,1989,Air Canada
2022-05-21,BOM,YHZ,4:35 a.m.,8:11 p.m.,24h 06m ,2,1992,Etihad Airways
2022-05-21,BOM,YQB,2:25 a.m.,2:55 p.m.,22h 00m ,2,2029,KLM
2022-05-21,BOM,YVR,4:30 a.m.,8:34 p.m.,28h 34m ,2,2369,"Emirates, Alaska Airlines"
2022-05-21,BOM,YVR,7:40 p.m.,9:25 a.m.,26h 15m ,1,2372,ANA
2022-05-21,BOM,YQB,2:50 a.m.,5:08 p.m.,23h 48m ,2,2393,Air Canada
2022-05-21,BOM,YVR,7:20 p.m.,6:18 p.m.,35h 28m ,2,2399,"Emirates, Alaska Airlines"
2022-05-21,BOM,YVR,2:50 a.m.,11:15 a.m.,20h 55m ,1,2435,Air Canada
2022-05-21,BOM,YQB,2:50 a.m.,2:04 p.m.,20h 44m ,2,2435,Air Canada
2022-05-21,BOM,YQB,4:25 a.m.,8:46 p.m.,25h 51m ,2,2439,Qatar Airways
2022-05-21,BOM,YVR,4:25 a.m.,9:08 p.m.,29h 13m ,2,2697,"Qatar Airways, Air Canada"
2022-05-21,BOM,YVR,4:30 a.m.,6:18 p.m.,26h 18m ,2,2724,"Emirates, Alaska Airlines"
2022-05-21,BOM,YVR,4:25 a.m.,4:34 p.m.,24h 39m ,2,2865,"Qatar Airways, Alaska Airlines"
2022-05-21,BOM,YQB,2:50 a.m.,5:08 p.m.,23h 48m ,2,2865,Air Canada
2022-05-21,BOM,YVR,2:50 a.m.,2:15 p.m.,23h 55m ,1,2865,Air Canada
2022-05-21,BOM,YHZ,2:25 a.m.,6:15 p.m.,24h 20m ,2,2875,KLM
2022-05-21,BOM,YVR,2:50 a.m.,3:40 p.m.,25h 20m ,1,2893,Condor
2022-05-21,BOM,YHZ,4:25 a.m.,11:22 p.m.,27h 27m ,2,2899,"Qatar Airways, Air Canada"
2022-05-21,BOM,YVR,2:50 a.m.,3:40 p.m.,25h 20m ,1,2899,"Lufthansa, Condor"
2022-05-21,BOM,YQB,2:50 a.m.,7:18 p.m.,25h 58m ,2,2937,Air Canada
2022-05-21,BOM,YVR,4:25 a.m.,4:08 p.m.,24h 13m ,2,2941,"Qatar Airways, Air Canada"
2022-05-21,BOM,YVR,2:50 a.m.,2:15 p.m.,23h 55m ,1,2941,Lufthansa
2022-05-21,BOM,YHZ,2:50 a.m.,9:00 p.m.,26h 40m ,2,2941,Lufthansa
2022-05-21,BOM,YQB,4:25 a.m.,11:16 p.m.,28h 21m ,2,4446,"Qatar Airways, Air Canada"
2022-05-21,BOM,YVR,2:50 a.m.,2:15 p.m.,23h 55m ,1,6267,Air Canada
2022-05-21,BOM,YQB,2:50 a.m.,5:32 p.m.,24h 12m ,2,6274,Air Canada
2022-05-21,BOM,YHZ,2:50 a.m.,9:56 p.m.,27h 36m ,2,6274,Air Canada
2022-05-21,BOM,YVR,2:50 a.m.,6:18 p.m.,27h 58m ,2,6274,Condor
2022-05-21,BOM,YQB,4:25 a.m.,8:46 p.m.,25h 51m ,2,6312,"Qatar Airways, American Airlines"
2022-05-21,BOM,YVR,2:50 a.m.,4:08 p.m.,25h 48m ,2,6321,Lufthansa
2022-05-21,BOM,YQB,4:25 a.m.,8:46 p.m.,25h 51m ,2,6772,"Qatar Airways, American Airlines"
2022-05-21,BOM,YQB,2:25 a.m.,2:55 p.m.,22h 00m ,2,6772,Air France
2022-05-21,DEL,YHZ,1:15 a.m.,5:06 p.m.,24h 21m ,2,1047,Air Canada
2022-05-21,DEL,YVR,3:25 a.m.,4:34 p.m.,25h 39m ,2,1047,"Qatar Airways, Alaska Airlines"
2022-05-21,DEL,YHZ,11:05 p.m.,5:06 p.m.,26h 31m ,1,1051,Air Canada
2022-05-21,DEL,YVR,3:25 a.m.,9:00 p.m.,30h 05m ,2,1233,Qatar Airways
2022-05-21,DEL,YQB,1:50 a.m.,8:46 p.m.,28h 26m ,2,1416,"British Airways, American Airlines"
2022-05-21,DEL,YHZ,4:45 a.m.,8:11 p.m.,23h 56m ,2,1419,Etihad Airways
2022-05-21,DEL,YVR,2:50 a.m.,2:15 p.m.,23h 55m ,1,1419,Air Canada
2022-05-21,DEL,YHZ,8:00 a.m.,10:51 a.m.,35h 21m ,2,1419,"LOT, Air Canada"
2022-05-21,DEL,YVR,11:05 p.m.,9:52 a.m.,23h 17m ,1,1473,Air Canada
2022-05-21,DEL,YVR,1:50 a.m.,9:00 p.m.,31h 40m ,2,1476,British Airways
2022-05-21,DEL,YVR,1:15 a.m.,2:15 p.m.,25h 30m ,2,1511,SWISS
2022-05-21,DEL,YHZ,9:50 p.m.,6:15 p.m.,28h 55m ,2,1511,Emirates
2022-05-21,DEL,YVR,1:15 a.m.,8:41 p.m.,31h 56m ,2,1511,Air Canada
2022-05-21,DEL,YHZ,1:55 a.m.,11:56 p.m.,30h 31m ,2,1548,United Airlines
2022-05-21,DEL,YVR,1:55 a.m.,6:13 p.m.,28h 48m ,2,1562,United Airlines
2022-05-21,DEL,YHZ,11:05 p.m.,3:32 p.m.,24h 57m ,2,1562,Air Canada
2022-05-21,DEL,YVR,6:20 a.m.,10:07 p.m.,28h 17m ,2,1563,"Turkish Airlines, Air Canada"
2022-05-21,DEL,YVR,11:05 p.m.,11:08 a.m.,24h 33m ,1,1608,Air Canada
2022-05-21,DEL,YVR,8:00 a.m.,11:00 a.m.,15h 30m ,direct,1643,Air Canada
2022-05-21,DEL,YVR,1:50 a.m.,9:00 p.m.,31h 40m ,2,1644,British Airways
2022-05-21,DEL,YHZ,3:55 a.m.,6:15 p.m.,22h 50m ,2,1656,KLM
2022-05-21,DEL,YVR,9:50 p.m.,6:18 p.m.,32h 58m ,2,1659,"Emirates, Alaska Airlines"
2022-05-21,DEL,YQB,11:05 p.m.,5:08 p.m.,27h 33m ,1,1659,Air Canada
2022-05-21,DEL,YVR,2:50 a.m.,2:15 p.m.,23h 55m ,1,1669,Lufthansa
